condition,fold,length,id,N_20nt,N_30nt,Time
wt_15mM_salt,25,60,95,0,1,7200.0
wt_15mM_salt,25,60,96,0,1,1800.0
wt_15mM_salt,25,60,96,0,1,3600.0
wt_15mM_salt,25,60,96,0,1,5400.0
wt_15mM_salt,25,60,96,0,1,7200.0
wt_15mM_salt,25,60,97,0,0,1800.0
wt_15mM_salt,25,60,97,0,0,3600.0
wt_15mM_salt,25,60,97,1,0,5400.0
wt_15mM_salt,25,60,97,1,1,7200.0
wt_15mM_salt,25,60,98,1,0,1800.0
wt_15mM_salt,25,60,98,1,1,3600.0
wt_15mM_salt,25,60,98,1,1,5400.0
wt_15mM_salt,25,60,98,1,1,7200.0
wt_15mM_salt,25,60,99,0,0,1800.0
wt_15mM_salt,25,60,99,2,0,3600.0
wt_15mM_salt,25,60,99,2,0,5400.0
wt_15mM_salt,25,60,99,2,0,7200.0
wt_15mM_salt,25,60,100,1,0,1800.0
wt_15mM_salt,25,60,100,2,0,3600.0
wt_15mM_salt,25,60,100,2,0,5400.0
wt_15mM_salt,25,60,100,2,0,7200.0
wt_15mM_salt,50,60,1,0,0,1800.0
wt_15mM_salt,50,60,1,2,0,3600.0
wt_15mM_salt,50,60,1,2,0,5400.0
wt_15mM_salt,50,60,1,2,0,7200.0
wt_15mM_salt,50,60,2,0,1,1800.0
wt_15mM_salt,50,60,2,0,1,3600.0
wt_15mM_salt,50,60,2,0,1,5400.0
wt_15mM_salt,50,60,2,0,1,7200.0
wt_15mM_salt,50,60,3,1,0,1800.0
wt_15mM_salt,50,60,3,1,0,3600.0
wt_15mM_salt,50,60,3,1,1,5400.0
wt_15mM_salt,50,60,3,1,1,7200.0
wt_15mM_salt,50,60,4,1,0,1800.0
wt_15mM_salt,50,60,4,1,0,3600.0
wt_15mM_salt,50,60,4,2,0,5400.0
wt_15mM_salt,50,60,4,2,0,7200.0
wt_15mM_salt,50,60,5,0,0,1800.0
wt_15mM_salt,50,60,5,0,0,3600.0
wt_15mM_salt,50,60,5,2,0,5400.0
wt_15mM_salt,50,60,5,2,0,7200.0
wt_15mM_salt,50,60,6,1,0,1800.0
wt_15mM_salt,50,60,6,2,0,3600.0
wt_15mM_salt,50,60,6,1,1,5400.0
wt_15mM_salt,50,60,6,1,1,7200.0
wt_15mM_salt,50,60,7,0,1,1800.0
wt_15mM_salt,50,60,7,1,1,3600.0
wt_15mM_salt,50,60,7,1,1,5400.0
wt_15mM_salt,50,60,7,1,1,7200.0
wt_15mM_salt,50,60,8,0,1,1800.0
wt_15mM_salt,50,60,8,0,1,3600.0
wt_15mM_salt,50,60,8,0,1,5400.0
wt_15mM_salt,50,60,8,0,1,7200.0
wt_15mM_salt,50,60,9,0,0,1800.0
wt_15mM_salt,50,60,9,0,0,3600.0
wt_15mM_salt,50,60,9,1,0,5400.0
wt_15mM_salt,50,60,9,1,1,7200.0
wt_15mM_salt,50,60,10,2,0,1800.0
wt_15mM_salt,50,60,10,2,0,3600.0
wt_15mM_salt,50,60,10,2,0,5400.0
wt_15mM_salt,50,60,10,2,0,7200.0
wt_15mM_salt,50,60,11,0,0,1800.0
wt_15mM_salt,50,60,11,2,0,3600.0
wt_15mM_salt,50,60,11,1,1,5400.0
wt_15mM_salt,50,60,11,1,1,7200.0
wt_15mM_salt,50,60,12,0,0,1800.0
wt_15mM_salt,50,60,12,2,0,3600.0
wt_15mM_salt,50,60,12,2,0,5400.0
wt_15mM_salt,50,60,12,2,0,7200.0
wt_15mM_salt,50,60,13,0,1,1800.0
wt_15mM_salt,50,60,13,1,1,3600.0
wt_15mM_salt,50,60,13,2,0,5400.0
wt_15mM_salt,50,60,13,2,0,7200.0
wt_15mM_salt,50,60,14,1,0,1800.0
wt_15mM_salt,50,60,14,1,0,3600.0
wt_15mM_salt,50,60,14,1,1,5400.0
wt_15mM_salt,50,60,14,1,1,7200.0
wt_15mM_salt,50,60,15,0,0,1800.0
wt_15mM_salt,50,60,15,0,0,3600.0
wt_15mM_salt,50,60,15,0,0,5400.0
wt_15mM_salt,50,60,15,2,0,7200.0
wt_15mM_salt,50,60,16,0,0,1800.0
wt_15mM_salt,50,60,16,1,1,3600.0
wt_15mM_salt,50,60,16,1,1,5400.0
wt_15mM_salt,50,60,16,2,1,7200.0
wt_15mM_salt,50,60,17,0,0,1800.0
wt_15mM_salt,50,60,17,2,0,3600.0
wt_15mM_salt,50,60,17,2,0,5400.0
wt_15mM_salt,50,60,17,2,0,7200.0
wt_15mM_salt,50,60,18,0,1,1800.0
wt_15mM_salt,50,60,18,0,1,3600.0
wt_15mM_salt,50,60,18,0,1,5400.0
wt_15mM_salt,50,60,18,0,1,7200.0
wt_15mM_salt,50,60,19,0,0,1800.0
wt_15mM_salt,50,60,19,1,1,3600.0
wt_15mM_salt,50,60,19,1,1,5400.0
wt_15mM_salt,50,60,19,1,1,7200.0
wt_15mM_salt,50,60,20,1,0,1800.0
wt_15mM_salt,50,60,20,1,1,3600.0
wt_15mM_salt,50,60,20,1,1,5400.0
wt_15mM_salt,50,60,20,1,1,7200.0
wt_15mM_salt,50,60,21,0,0,1800.0
wt_15mM_salt,50,60,21,0,0,3600.0
wt_15mM_salt,50,60,21,1,1,5400.0
wt_15mM_salt,50,60,21,1,1,7200.0
wt_15mM_salt,50,60,22,0,0,1800.0
wt_15mM_salt,50,60,22,2,0,3600.0
wt_15mM_salt,50,60,22,2,0,5400.0
wt_15mM_salt,50,60,22,2,0,7200.0
wt_15mM_salt,50,60,23,0,1,1800.0
wt_15mM_salt,50,60,23,0,1,3600.0
wt_15mM_salt,50,60,23,0,1,5400.0
wt_15mM_salt,50,60,23,0,1,7200.0
wt_15mM_salt,50,60,24,0,0,1800.0
wt_15mM_salt,50,60,24,0,0,3600.0
wt_15mM_salt,50,60,24,1,1,5400.0
wt_15mM_salt,50,60,24,1,1,7200.0
wt_15mM_salt,50,60,25,0,1,1800.0
wt_15mM_salt,50,60,25,0,1,3600.0
wt_15mM_salt,50,60,25,0,1,5400.0
wt_15mM_salt,50,60,25,0,1,7200.0
wt_15mM_salt,50,60,26,0,1,1800.0
wt_15mM_salt,50,60,26,0,1,3600.0
wt_15mM_salt,50,60,26,0,1,5400.0
wt_15mM_salt,50,60,26,0,1,7200.0
wt_15mM_salt,50,60,27,0,0,1800.0
wt_15mM_salt,50,60,27,0,0,3600.0
wt_15mM_salt,50,60,27,2,0,5400.0
wt_15mM_salt,50,60,27,2,0,7200.0
wt_15mM_salt,50,60,28,0,1,1800.0
wt_15mM_salt,50,60,28,0,1,3600.0
wt_15mM_salt,50,60,28,1,1,5400.0
wt_15mM_salt,50,60,28,1,1,7200.0
wt_15mM_salt,50,60,29,1,0,1800.0
wt_15mM_salt,50,60,29,1,0,3600.0
wt_15mM_salt,50,60,29,1,0,5400.0
wt_15mM_salt,50,60,29,2,0,7200.0
wt_15mM_salt,50,60,30,1,0,1800.0
wt_15mM_salt,50,60,30,1,0,3600.0
wt_15mM_salt,50,60,30,0,1,5400.0
wt_15mM_salt,50,60,30,0,1,7200.0
wt_15mM_salt,50,60,31,0,0,1800.0
wt_15mM_salt,50,60,31,0,0,3600.0
wt_15mM_salt,50,60,31,1,0,5400.0
wt_15mM_salt,50,60,31,1,1,7200.0
wt_15mM_salt,50,60,32,0,0,1800.0
wt_15mM_salt,50,60,32,2,0,3600.0
wt_15mM_salt,50,60,32,2,0,5400.0
wt_15mM_salt,50,60,32,1,1,7200.0
wt_15mM_salt,50,60,33,0,0,1800.0
wt_15mM_salt,50,60,33,2,0,3600.0
wt_15mM_salt,50,60,33,2,0,5400.0
wt_15mM_salt,50,60,33,2,0,7200.0
wt_15mM_salt,50,60,34,1,0,1800.0
wt_15mM_salt,50,60,34,2,0,3600.0
wt_15mM_salt,50,60,34,2,0,5400.0
wt_15mM_salt,50,60,34,2,0,7200.0
wt_15mM_salt,50,60,35,1,0,1800.0
wt_15mM_salt,50,60,35,2,0,3600.0
wt_15mM_salt,50,60,35,2,0,5400.0
wt_15mM_salt,50,60,35,2,0,7200.0
wt_15mM_salt,50,60,36,0,0,1800.0
wt_15mM_salt,50,60,36,1,1,3600.0
wt_15mM_salt,50,60,36,1,1,5400.0
wt_15mM_salt,50,60,36,1,1,7200.0
wt_15mM_salt,50,60,37,1,0,1800.0
wt_15mM_salt,50,60,37,1,1,3600.0
wt_15mM_salt,50,60,37,1,1,5400.0
wt_15mM_salt,50,60,37,1,1,7200.0
wt_15mM_salt,50,60,38,1,0,1800.0
wt_15mM_salt,50,60,38,0,1,3600.0
wt_15mM_salt,50,60,38,2,1,5400.0
wt_15mM_salt,50,60,38,2,1,7200.0
wt_15mM_salt,50,60,39,1,0,1800.0
wt_15mM_salt,50,60,39,1,1,3600.0
wt_15mM_salt,50,60,39,1,1,5400.0
wt_15mM_salt,50,60,39,1,1,7200.0
wt_15mM_salt,50,60,40,1,0,1800.0
wt_15mM_salt,50,60,40,1,1,3600.0
wt_15mM_salt,50,60,40,1,1,5400.0
wt_15mM_salt,50,60,40,1,1,7200.0
wt_15mM_salt,50,60,41,0,0,1800.0
wt_15mM_salt,50,60,41,2,0,3600.0
wt_15mM_salt,50,60,41,2,0,5400.0
wt_15mM_salt,50,60,41,2,0,7200.0
wt_15mM_salt,50,60,42,0,1,1800.0
wt_15mM_salt,50,60,42,0,1,3600.0
wt_15mM_salt,50,60,42,0,1,5400.0
wt_15mM_salt,50,60,42,0,1,7200.0
wt_15mM_salt,50,60,43,0,0,1800.0
wt_15mM_salt,50,60,43,2,0,3600.0
wt_15mM_salt,50,60,43,2,0,5400.0
wt_15mM_salt,50,60,43,1,1,7200.0
wt_15mM_salt,50,60,44,0,1,1800.0
wt_15mM_salt,50,60,44,0,1,3600.0
wt_15mM_salt,50,60,44,0,1,5400.0
wt_15mM_salt,50,60,44,0,1,7200.0
wt_15mM_salt,50,60,45,0,0,1800.0
wt_15mM_salt,50,60,45,0,1,3600.0
wt_15mM_salt,50,60,45,0,1,5400.0
wt_15mM_salt,50,60,45,0,1,7200.0
wt_15mM_salt,50,60,46,0,0,1800.0
wt_15mM_salt,50,60,46,0,0,3600.0
wt_15mM_salt,50,60,46,0,0,5400.0
wt_15mM_salt,50,60,46,0,0,7200.0
wt_15mM_salt,50,60,47,0,0,1800.0
wt_15mM_salt,50,60,47,2,0,3600.0
wt_15mM_salt,50,60,47,2,0,5400.0
wt_15mM_salt,50,60,47,2,0,7200.0
wt_15mM_salt,50,60,48,1,0,1800.0
wt_15mM_salt,50,60,48,1,0,3600.0
wt_15mM_salt,50,60,48,1,1,5400.0
wt_15mM_salt,50,60,48,2,0,7200.0
wt_15mM_salt,50,60,49,1,0,1800.0
wt_15mM_salt,50,60,49,2,0,3600.0
wt_15mM_salt,50,60,49,2,0,5400.0
wt_15mM_salt,50,60,49,2,0,7200.0
wt_15mM_salt,50,60,50,0,1,1800.0
wt_15mM_salt,50,60,50,0,1,3600.0
wt_15mM_salt,50,60,50,0,1,5400.0
wt_15mM_salt,50,60,50,0,1,7200.0
wt_15mM_salt,50,60,51,0,0,1800.0
wt_15mM_salt,50,60,51,0,0,3600.0
wt_15mM_salt,50,60,51,0,0,5400.0
wt_15mM_salt,50,60,51,0,0,7200.0
wt_15mM_salt,50,60,52,1,0,1800.0
wt_15mM_salt,50,60,52,1,1,3600.0
wt_15mM_salt,50,60,52,1,1,5400.0
wt_15mM_salt,50,60,52,1,1,7200.0
wt_15mM_salt,50,60,53,0,0,1800.0
wt_15mM_salt,50,60,53,0,1,3600.0
wt_15mM_salt,50,60,53,0,1,5400.0
wt_15mM_salt,50,60,53,0,1,7200.0
wt_15mM_salt,50,60,54,0,0,1800.0
wt_15mM_salt,50,60,54,0,0,3600.0
wt_15mM_salt,50,60,54,1,1,5400.0
wt_15mM_salt,50,60,54,1,1,7200.0
wt_15mM_salt,50,60,55,1,0,1800.0
wt_15mM_salt,50,60,55,0,1,3600.0
wt_15mM_salt,50,60,55,0,1,5400.0
wt_15mM_salt,50,60,55,0,1,7200.0
wt_15mM_salt,50,60,56,0,0,1800.0
wt_15mM_salt,50,60,56,0,0,3600.0
wt_15mM_salt,50,60,56,0,0,5400.0
wt_15mM_salt,50,60,56,0,0,7200.0
wt_15mM_salt,50,60,57,0,0,1800.0
wt_15mM_salt,50,60,57,2,0,3600.0
wt_15mM_salt,50,60,57,2,0,5400.0
wt_15mM_salt,50,60,57,2,0,7200.0
wt_15mM_salt,50,60,58,1,0,1800.0
wt_15mM_salt,50,60,58,1,1,3600.0
wt_15mM_salt,50,60,58,2,0,5400.0
wt_15mM_salt,50,60,58,2,0,7200.0
wt_15mM_salt,50,60,59,0,0,1800.0
wt_15mM_salt,50,60,59,2,0,3600.0
wt_15mM_salt,50,60,59,2,0,5400.0
wt_15mM_salt,50,60,59,2,0,7200.0
wt_15mM_salt,50,60,60,0,0,1800.0
wt_15mM_salt,50,60,60,0,0,3600.0
wt_15mM_salt,50,60,60,0,0,5400.0
wt_15mM_salt,50,60,60,1,1,7200.0
wt_15mM_salt,50,60,61,0,0,1800.0
wt_15mM_salt,50,60,61,0,0,3600.0
wt_15mM_salt,50,60,61,2,1,5400.0
wt_15mM_salt,50,60,61,2,1,7200.0
wt_15mM_salt,50,60,62,0,0,1800.0
wt_15mM_salt,50,60,62,1,1,3600.0
wt_15mM_salt,50,60,62,1,1,5400.0
wt_15mM_salt,50,60,62,1,1,7200.0
wt_15mM_salt,50,60,63,1,0,1800.0
wt_15mM_salt,50,60,63,1,1,3600.0
wt_15mM_salt,50,60,63,1,1,5400.0
wt_15mM_salt,50,60,63,1,1,7200.0
wt_15mM_salt,50,60,64,0,1,1800.0
wt_15mM_salt,50,60,64,0,1,3600.0
wt_15mM_salt,50,60,64,0,1,5400.0
wt_15mM_salt,50,60,64,0,1,7200.0
wt_15mM_salt,50,60,65,0,0,1800.0
wt_15mM_salt,50,60,65,0,0,3600.0
wt_15mM_salt,50,60,65,1,1,5400.0
wt_15mM_salt,50,60,65,1,1,7200.0
wt_15mM_salt,50,60,66,1,0,1800.0
wt_15mM_salt,50,60,66,2,0,3600.0
wt_15mM_salt,50,60,66,2,0,5400.0
wt_15mM_salt,50,60,66,2,0,7200.0
wt_15mM_salt,50,60,67,0,1,1800.0
wt_15mM_salt,50,60,67,0,1,3600.0
wt_15mM_salt,50,60,67,0,1,5400.0
wt_15mM_salt,50,60,67,0,1,7200.0
wt_15mM_salt,50,60,68,0,0,1800.0
wt_15mM_salt,50,60,68,0,1,3600.0
wt_15mM_salt,50,60,68,1,1,5400.0
wt_15mM_salt,50,60,68,1,1,7200.0
wt_15mM_salt,50,60,69,0,0,1800.0
wt_15mM_salt,50,60,69,1,1,3600.0
wt_15mM_salt,50,60,69,2,1,5400.0
wt_15mM_salt,50,60,69,2,1,7200.0
wt_15mM_salt,50,60,70,1,0,1800.0
wt_15mM_salt,50,60,70,2,0,3600.0
wt_15mM_salt,50,60,70,1,1,5400.0
wt_15mM_salt,50,60,70,1,1,7200.0
wt_15mM_salt,50,60,71,0,1,1800.0
wt_15mM_salt,50,60,71,0,1,3600.0
wt_15mM_salt,50,60,71,0,1,5400.0
wt_15mM_salt,50,60,71,0,1,7200.0
wt_15mM_salt,50,60,72,0,0,1800.0
wt_15mM_salt,50,60,72,1,1,3600.0
wt_15mM_salt,50,60,72,1,1,5400.0
wt_15mM_salt,50,60,72,1,1,7200.0
wt_15mM_salt,50,60,73,0,0,1800.0
wt_15mM_salt,50,60,73,0,0,3600.0
wt_15mM_salt,50,60,73,2,0,5400.0
wt_15mM_salt,50,60,73,2,0,7200.0
wt_15mM_salt,50,60,74,1,1,1800.0
wt_15mM_salt,50,60,74,1,1,3600.0
wt_15mM_salt,50,60,74,1,1,5400.0
wt_15mM_salt,50,60,74,1,1,7200.0
wt_15mM_salt,50,60,75,0,1,1800.0
wt_15mM_salt,50,60,75,0,1,3600.0
wt_15mM_salt,50,60,75,0,1,5400.0
wt_15mM_salt,50,60,75,0,1,7200.0
wt_15mM_salt,50,60,76,0,1,1800.0
wt_15mM_salt,50,60,76,0,1,3600.0
wt_15mM_salt,50,60,76,0,1,5400.0
wt_15mM_salt,50,60,76,0,1,7200.0
wt_15mM_salt,50,60,77,0,1,1800.0
wt_15mM_salt,50,60,77,0,1,3600.0
wt_15mM_salt,50,60,77,0,1,5400.0
wt_15mM_salt,50,60,77,0,1,7200.0
wt_15mM_salt,50,60,78,0,1,1800.0
wt_15mM_salt,50,60,78,0,1,3600.0
wt_15mM_salt,50,60,78,0,1,5400.0
wt_15mM_salt,50,60,78,0,1,7200.0
wt_15mM_salt,50,60,79,0,0,1800.0
wt_15mM_salt,50,60,79,0,0,3600.0
wt_15mM_salt,50,60,79,0,0,5400.0
wt_15mM_salt,50,60,79,0,1,7200.0
wt_15mM_salt,50,60,80,0,1,1800.0
wt_15mM_salt,50,60,80,0,1,3600.0
wt_15mM_salt,50,60,80,1,1,5400.0
wt_15mM_salt,50,60,80,1,1,7200.0
wt_15mM_salt,50,60,81,0,1,1800.0
wt_15mM_salt,50,60,81,0,1,3600.0
wt_15mM_salt,50,60,81,0,1,5400.0
wt_15mM_salt,50,60,81,0,1,7200.0
wt_15mM_salt,50,60,82,0,0,1800.0
wt_15mM_salt,50,60,82,1,1,3600.0
wt_15mM_salt,50,60,82,1,1,5400.0
wt_15mM_salt,50,60,82,1,1,7200.0
wt_15mM_salt,50,60,83,1,0,1800.0
wt_15mM_salt,50,60,83,1,0,3600.0
wt_15mM_salt,50,60,83,1,0,5400.0
wt_15mM_salt,50,60,83,1,0,7200.0
wt_15mM_salt,50,60,84,0,1,1800.0
wt_15mM_salt,50,60,84,0,1,3600.0
wt_15mM_salt,50,60,84,0,1,5400.0
wt_15mM_salt,50,60,84,0,1,7200.0
wt_15mM_salt,50,60,85,0,0,1800.0
wt_15mM_salt,50,60,85,1,1,3600.0
wt_15mM_salt,50,60,85,1,1,5400.0
wt_15mM_salt,50,60,85,1,1,7200.0
wt_15mM_salt,50,60,86,0,1,1800.0
wt_15mM_salt,50,60,86,0,1,3600.0
wt_15mM_salt,50,60,86,1,1,5400.0
wt_15mM_salt,50,60,86,1,1,7200.0
wt_15mM_salt,50,60,87,0,0,1800.0
wt_15mM_salt,50,60,87,0,0,3600.0
wt_15mM_salt,50,60,87,0,0,5400.0
wt_15mM_salt,50,60,87,0,0,7200.0
wt_15mM_salt,50,60,88,0,1,1800.0
wt_15mM_salt,50,60,88,0,1,3600.0
wt_15mM_salt,50,60,88,0,1,5400.0
wt_15mM_salt,50,60,88,0,1,7200.0
wt_15mM_salt,50,60,89,0,1,1800.0
wt_15mM_salt,50,60,89,0,1,3600.0
wt_15mM_salt,50,60,89,0,1,5400.0
wt_15mM_salt,50,60,89,0,1,7200.0
wt_15mM_salt,50,60,90,1,0,1800.0
wt_15mM_salt,50,60,90,1,0,3600.0
wt_15mM_salt,50,60,90,1,1,5400.0
wt_15mM_salt,50,60,90,1,1,7200.0
wt_15mM_salt,50,60,91,0,0,1800.0
wt_15mM_salt,50,60,91,1,0,3600.0
wt_15mM_salt,50,60,91,1,1,5400.0
wt_15mM_salt,50,60,91,1,1,7200.0
wt_15mM_salt,50,60,92,1,1,1800.0
wt_15mM_salt,50,60,92,1,1,3600.0
wt_15mM_salt,50,60,92,1,1,5400.0
wt_15mM_salt,50,60,92,1,1,7200.0
wt_15mM_salt,50,60,93,1,0,1800.0
wt_15mM_salt,50,60,93,2,0,3600.0
wt_15mM_salt,50,60,93,2,0,5400.0
wt_15mM_salt,50,60,93,2,0,7200.0
wt_15mM_salt,50,60,94,0,1,1800.0
wt_15mM_salt,50,60,94,0,1,3600.0
wt_15mM_salt,50,60,94,0,1,5400.0
wt_15mM_salt,50,60,94,0,1,7200.0
wt_15mM_salt,50,60,95,0,1,1800.0
wt_15mM_salt,50,60,95,0,1,3600.0
wt_15mM_salt,50,60,95,0,1,5400.0
wt_15mM_salt,50,60,95,0,1,7200.0
wt_15mM_salt,50,60,96,1,0,1800.0
wt_15mM_salt,50,60,96,1,0,3600.0
wt_15mM_salt,50,60,96,0,1,5400.0
wt_15mM_salt,50,60,96,1,1,7200.0
wt_15mM_salt,50,60,97,0,0,1800.0
wt_15mM_salt,50,60,97,1,1,3600.0
wt_15mM_salt,50,60,97,2,1,5400.0
wt_15mM_salt,50,60,97,2,1,7200.0
wt_15mM_salt,50,60,98,1,0,1800.0
wt_15mM_salt,50,60,98,1,1,3600.0
wt_15mM_salt,50,60,98,1,1,5400.0
wt_15mM_salt,50,60,98,1,1,7200.0
wt_15mM_salt,50,60,99,1,1,1800.0
wt_15mM_salt,50,60,99,1,1,3600.0
wt_15mM_salt,50,60,99,1,1,5400.0
wt_15mM_salt,50,60,99,1,1,7200.0
wt_15mM_salt,50,60,100,1,0,1800.0
wt_15mM_salt,50,60,100,1,1,3600.0
wt_15mM_salt,50,60,100,1,1,5400.0
wt_15mM_salt,50,60,100,1,1,7200.0
wt_15mM_salt,100,60,1,1,0,1800.0
wt_15mM_salt,100,60,1,0,1,3600.0
wt_15mM_salt,100,60,1,0,1,5400.0
wt_15mM_salt,100,60,1,0,1,7200.0
wt_15mM_salt,100,60,2,0,1,1800.0
wt_15mM_salt,100,60,2,0,1,3600.0
wt_15mM_salt,100,60,2,0,1,5400.0
wt_15mM_salt,100,60,2,0,1,7200.0
wt_15mM_salt,100,60,3,0,1,1800.0
wt_15mM_salt,100,60,3,0,1,3600.0
wt_15mM_salt,100,60,3,0,1,5400.0
wt_15mM_salt,100,60,3,0,1,7200.0
wt_15mM_salt,100,60,4,0,1,1800.0
wt_15mM_salt,100,60,4,0,1,3600.0
wt_15mM_salt,100,60,4,0,1,5400.0
wt_15mM_salt,100,60,4,0,1,7200.0
wt_15mM_salt,100,60,5,0,0,1800.0
wt_15mM_salt,100,60,5,0,0,3600.0
wt_15mM_salt,100,60,5,0,0,5400.0
wt_15mM_salt,100,60,5,0,0,7200.0
wt_15mM_salt,100,60,6,0,0,1800.0
wt_15mM_salt,100,60,6,0,1,3600.0
wt_15mM_salt,100,60,6,0,1,5400.0
wt_15mM_salt,100,60,6,1,1,7200.0
wt_15mM_salt,100,60,7,0,0,1800.0
wt_15mM_salt,100,60,7,0,0,3600.0
wt_15mM_salt,100,60,7,0,0,5400.0
wt_15mM_salt,100,60,7,2,0,7200.0
wt_15mM_salt,100,60,8,0,0,1800.0
wt_15mM_salt,100,60,8,0,0,3600.0
wt_15mM_salt,100,60,8,1,1,5400.0
wt_15mM_salt,100,60,8,2,0,7200.0
wt_15mM_salt,100,60,9,0,0,1800.0
wt_15mM_salt,100,60,9,0,0,3600.0
wt_15mM_salt,100,60,9,1,1,5400.0
wt_15mM_salt,100,60,9,2,0,7200.0
wt_15mM_salt,100,60,10,0,1,1800.0
wt_15mM_salt,100,60,10,0,1,3600.0
wt_15mM_salt,100,60,10,0,1,5400.0
wt_15mM_salt,100,60,10,0,1,7200.0
wt_15mM_salt,100,60,11,0,0,1800.0
wt_15mM_salt,100,60,11,0,0,3600.0
wt_15mM_salt,100,60,11,0,0,5400.0
wt_15mM_salt,100,60,11,0,0,7200.0
wt_15mM_salt,100,60,12,0,1,1800.0
wt_15mM_salt,100,60,12,0,1,3600.0
wt_15mM_salt,100,60,12,0,1,5400.0
wt_15mM_salt,100,60,12,0,1,7200.0
wt_15mM_salt,100,60,13,0,0,1800.0
wt_15mM_salt,100,60,13,1,1,3600.0
wt_15mM_salt,100,60,13,1,1,5400.0
wt_15mM_salt,100,60,13,1,1,7200.0
wt_15mM_salt,100,60,14,0,0,1800.0
wt_15mM_salt,100,60,14,2,0,3600.0
wt_15mM_salt,100,60,14,2,0,5400.0
wt_15mM_salt,100,60,14,2,0,7200.0
wt_15mM_salt,100,60,15,2,0,1800.0
wt_15mM_salt,100,60,15,1,1,3600.0
wt_15mM_salt,100,60,15,1,1,5400.0
wt_15mM_salt,100,60,15,1,1,7200.0
wt_15mM_salt,100,60,16,0,0,1800.0
wt_15mM_salt,100,60,16,1,1,3600.0
wt_15mM_salt,100,60,16,2,1,5400.0
wt_15mM_salt,100,60,16,2,1,7200.0
wt_15mM_salt,100,60,17,1,0,1800.0
wt_15mM_salt,100,60,17,2,0,3600.0
wt_15mM_salt,100,60,17,2,0,5400.0
wt_15mM_salt,100,60,17,2,0,7200.0
wt_15mM_salt,100,60,18,0,0,1800.0
wt_15mM_salt,100,60,18,0,0,3600.0
wt_15mM_salt,100,60,18,0,0,5400.0
wt_15mM_salt,100,60,18,2,0,7200.0
wt_15mM_salt,100,60,19,0,0,1800.0
wt_15mM_salt,100,60,19,1,1,3600.0
wt_15mM_salt,100,60,19,1,1,5400.0
wt_15mM_salt,100,60,19,1,1,7200.0
wt_15mM_salt,100,60,20,0,0,1800.0
wt_15mM_salt,100,60,20,0,0,3600.0
wt_15mM_salt,100,60,20,0,0,5400.0
wt_15mM_salt,100,60,20,0,0,7200.0
wt_15mM_salt,100,60,21,0,0,1800.0
wt_15mM_salt,100,60,21,0,0,3600.0
wt_15mM_salt,100,60,21,0,1,5400.0
wt_15mM_salt,100,60,21,0,1,7200.0
wt_15mM_salt,100,60,22,0,1,1800.0
wt_15mM_salt,100,60,22,0,1,3600.0
wt_15mM_salt,100,60,22,0,1,5400.0
wt_15mM_salt,100,60,22,0,1,7200.0
wt_15mM_salt,100,60,23,0,0,1800.0
wt_15mM_salt,100,60,23,1,1,3600.0
wt_15mM_salt,100,60,23,1,1,5400.0
wt_15mM_salt,100,60,23,1,1,7200.0
wt_15mM_salt,100,60,24,1,0,1800.0
wt_15mM_salt,100,60,24,2,1,3600.0
wt_15mM_salt,100,60,24,2,1,5400.0
wt_15mM_salt,100,60,24,2,1,7200.0
wt_15mM_salt,100,60,25,0,0,1800.0
wt_15mM_salt,100,60,25,1,1,3600.0
wt_15mM_salt,100,60,25,1,1,5400.0
wt_15mM_salt,100,60,25,1,1,7200.0
wt_15mM_salt,100,60,26,0,0,1800.0
wt_15mM_salt,100,60,26,2,0,3600.0
wt_15mM_salt,100,60,26,1,1,5400.0
wt_15mM_salt,100,60,26,1,1,7200.0
wt_15mM_salt,100,60,27,0,0,1800.0
wt_15mM_salt,100,60,27,2,0,3600.0
wt_15mM_salt,100,60,27,1,1,5400.0
wt_15mM_salt,100,60,27,2,0,7200.0
wt_15mM_salt,100,60,28,1,0,1800.0
wt_15mM_salt,100,60,28,1,0,3600.0
wt_15mM_salt,100,60,28,1,1,5400.0
wt_15mM_salt,100,60,28,1,1,7200.0
wt_15mM_salt,100,60,29,1,1,1800.0
wt_15mM_salt,100,60,29,1,1,3600.0
wt_15mM_salt,100,60,29,1,1,5400.0
wt_15mM_salt,100,60,29,1,1,7200.0
wt_15mM_salt,100,60,30,0,0,1800.0
wt_15mM_salt,100,60,30,2,0,3600.0
wt_15mM_salt,100,60,30,2,0,5400.0
wt_15mM_salt,100,60,30,2,0,7200.0
wt_15mM_salt,100,60,31,0,0,1800.0
wt_15mM_salt,100,60,31,0,0,3600.0
wt_15mM_salt,100,60,31,0,0,5400.0
wt_15mM_salt,100,60,31,0,0,7200.0
wt_15mM_salt,100,60,32,2,0,1800.0
wt_15mM_salt,100,60,32,1,1,3600.0
wt_15mM_salt,100,60,32,1,1,5400.0
wt_15mM_salt,100,60,32,1,1,7200.0
wt_15mM_salt,100,60,33,0,0,1800.0
wt_15mM_salt,100,60,33,0,0,3600.0
wt_15mM_salt,100,60,33,0,0,5400.0
wt_15mM_salt,100,60,33,2,0,7200.0
wt_15mM_salt,100,60,34,1,0,1800.0
wt_15mM_salt,100,60,34,1,0,3600.0
wt_15mM_salt,100,60,34,1,0,5400.0
wt_15mM_salt,100,60,34,1,0,7200.0
wt_15mM_salt,100,60,35,1,0,1800.0
wt_15mM_salt,100,60,35,0,1,3600.0
